transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T011292,C00998,S014,27-06-2023 10:02,499.67,3245267887
T011293,C04051,S008,2023-05-22 16:58:00,109.84,2962457081
T011294,C04222,S006,2023-06-30 12:16:00,281.85,
T011295,C01275,S013,2023-08-06 09:14:00,413.5,9513417252
T011296,C01611,S012,2024-01-11 17:09:00,119.68,4544719320
T011297,,S014,2023-08-08 18:06:00,95.51,
T011298,C04557,S002,2023-10-02 16:25:00,137.34,
T011299,C02488,S013,2023-01-04 12:45:00,380.55,4197407068
T011300,C03269,S004,2023-04-02 17:46:00,175.27,7623228518
T011301,C02054,S004,2025-03-29 15:46:00,180.31,9026452424
T011302,C03126,S004,2023-01-29 13:31:00,172.45,4727207051
T011303,C01896,S009,2023-07-12 11:21:00,332.48,7324648112
T011304,,S003,2023-04-04 19:04:00,41.34,
T011305,C03138,S012,2023-07-09 08:47:00,78.9,8703164870
T011306,C02926,S005,2023-04-08 13:57:00,,4939330161
T011307,C01447,S001,2024-01-21 11:27:00,265.37,2289650043
T011308,C00744,S015,2025-02-04 15:57:00,122.74,4648127897
T011309,C01819,S001,2025-05-28 09:59:00,74.24,2015736945
T011310,C02052,S007,2025-01-05 13:11:00,327.94,
T011311,C03107,S004,2023-05-07 18:05:00,201.89,8486351781
T011312,C04581,S002,2023-05-04 14:17:00,175.36,2487619894
T011313,C00193,S009,2023-02-13 13:55:00,130.4,3104909752
T011314,C01199,,2023-08-12 17:44:00,296.8,
T011315,C00987,S008,2023-01-07 17:00:00,202.86,8744015042
T011316,C02488,S012,2024-08-05 13:04:00,89.28,4197407068
T011317,C02120,S004,2024-11-21 09:57:00,309.26,2782305064
T011318,C03618,S015,2023-12-30 19:57:00,302.22,
T011319,C01197,S015,2025-09-22 17:41:00,350.48,2133686324
T011320,C02939,S004,2025-07-11 13:19:00,128.74,3997478871
T011321,C04431,S006,2023-12-15 09:06:00,-37.39,3901360426
T011322,C04561,S015,2023-06-19 15:17:00,15.49,3201936873
T011323,C04792,S006,2024-08-07 12:38:00,381.26,
T011324,C03847,S014,2024-06-13 19:59:00,-227.16,2099187378
T011325,C04546,S008,2024-02-18 15:41:00,59.54,2181483649
T011326,C01159,S009,2025-09-14 14:12:00,307.69,3061620291
T011327,C01005,S006,2023-08-16 19:19:00,115.31,7816107595
T011328,C00036,S003,2024-03-08 16:22:00,248.59,2587231035
T011329,C03503,S004,2023-04-06 17:34:00,36.37,unknown
T011330,C04685,S002,2023-05-25 09:09:00,225.4,6178333228
T011331,C00944,S008,2023-03-16 11:12:00,87.91,5632943171
T011332,C03150,S004,2023-02-23 20:38:00,299.0,
T011333,C03710,S007,2023-04-12 15:19:00,261.61,7196997717
T011334,C04640,S007,2025-01-11 16:57:00,245.74,7815884394
T011335,C03205,S015,2023-08-28 18:27:00,-143.73,3981483184
T011336,C04851,S004,2024-02-21 12:14:00,393.68,6455638455
T011337,C01690,S014,2024-12-21 13:06:00,379.39,unknown
T011338,C01719,,2024-12-06 19:31:00,162.13,4638554468
T011339,C02699,S015,2025-04-04 14:02:00,169.46,7227250732
T011340,C01884,S009,2024-10-21 08:18:00,203.25,unknown
T011341,C00008,S010,2024-03-27 17:09:00,339.21,2499111841
T011342,C03636,,2023-08-13 17:07:00,434.45,8735516070
T011343,C03735,S006,2024-11-01 11:36:00,458.32,2729248817
T011344,C03712,S002,2023-03-23 20:18:00,419.77,9022398002
T011345,C01694,S001,2024-09-23 12:08:00,333.05,9835267792
T011346,C02578,S014,14-03-2024 08:32,77.01,2083675343
T011347,C01773,S003,2025/05/21,-192.12,2601071275
T011348,C00087,S009,2023-06-27 16:11:00,,1742181322
T011349,C02790,S015,2025-04-25 16:28:00,169.89,
T011350,C00594,S012,2024-02-29 17:26:00,122.57,1057972349
T011351,C00409,S015,2024-03-22 17:28:00,408.93,
T011352,C03752,S004,2024-05-05 08:27:00,230.95,8075852944
T011353,C00052,S009,2024-03-06 14:19:00,,
T011354,C04792,S014,2023-07-06 13:45:00,33.16,9223034628
T011355,C02541,S003,2024-07-27 16:49:00,174.12,9318755463
T011356,C04922,S006,2023-02-19 17:51:00,177.13,6388080611
T011357,C00293,S010,2023-03-22 17:02:00,417.11,2456992727
T011358,C02886,S012,2024-10-28 10:20:00,74.49,
T011359,C01716,S010,2025-03-16 19:14:00,154.66,7899008451
T011360,C04213,S013,2025-06-12 14:53:00,391.16,
T011361,C01776,S006,2023-04-08 20:00:00,220.15,9986911566
T011362,C01285,S002,2025-02-10 09:32:00,443.62,
T011363,C04287,S012,2024-11-01 15:18:00,499.08,6525944045
T011364,C01847,S015,2023-05-29 20:34:00,222.28,6607138923
T011365,C00089,S013,2024-07-05 19:51:00,16.35,4934204501
T011366,C01916,S013,2025-01-08 09:52:00,241.06,
T011367,C03258,S005,2023-02-06 17:36:00,424.59,8049287569
T011368,C01246,S009,2024-09-26 09:56:00,364.5,8871920570
T011369,C02125,S015,2025-08-08 21:54:00,464.68,
T011370,C00281,S002,2023-12-01 10:30:00,312.47,9262255341
T011371,C02913,S003,2025-06-25 19:36:00,431.68,91584
T011372,C03758,S006,2023-03-10 21:29:00,14.08,
T011373,,S003,2023-06-25 20:01:00,21.37,
T011374,C02078,S010,2024-11-07 12:54:00,431.18,4858739424
T011375,C00447,S015,2023-06-21 14:47:00,118.68,
T011376,C01021,S011,2023-03-15 20:58:00,75.88,9248668509
T011377,C00770,S001,18-11-2024 10:37,434.4,
T011378,C02386,S008,2023-10-28 13:23:00,231.01,9922104043
T011379,,S009,2023-06-05 19:53:00,441.76,
T011380,C04744,S012,2023-08-21 14:17:00,-388.98,3009347156
T011381,C00383,S012,2023-03-19 14:28:00,251.04,1968435634
T011382,C02964,S013,2024-10-27 12:26:00,343.71,unknown
T011383,C02604,S013,2025-07-30 09:55:00,155.06,4431396928
T011384,C02546,S005,2025-01-10 11:19:00,386.05,3711424343
T011385,C04360,S013,2024-07-05 09:06:00,408.01,8945044543
T011386,C01036,S010,2025-08-04 10:50:00,278.37,2978842645
T011387,C00219,S006,2025/08/01,482.57,2265587772
T011388,C03349,,2025-08-25 09:16:00,486.23,2331488321
T011389,,S015,2023/08/14,181.01,
T011390,C00093,S014,2024-05-22 19:04:00,317.92,1061121198
T011391,C01236,S010,2023-05-31 08:59:00,23.62,
T011392,C01520,S011,2024-08-19 14:44:00,475.08,3104943305
T011393,C03048,S014,2023-09-03 12:20:00,344.88,7175069072
T011394,C00854,S011,2024-02-29 15:15:00,289.79,6839128213
T011395,C02036,S005,2024-12-23 20:10:00,275.61,4856711891
T011396,C02390,S006,2023-06-28 08:06:00,398.2,2182463174
T011397,C02257,S005,2024-12-22 08:59:00,404.27,9572194397
T011398,C04869,S012,2024-02-12 14:40:00,405.71,1317161966
T011399,C00242,S012,2025-08-17 09:22:00,480.18,2231688519
T011400,C04756,S011,2025-01-11 10:57:00,182.99,5617953053
T011401,C02875,S010,2023-07-30 19:36:00,134.95,7681759669
T011402,,S001,2024-04-04 17:08:00,113.27,
T011403,C02122,S007,2025-02-12 11:48:00,372.68,9621898548
T011404,C02235,S012,2023-05-01 16:09:00,52.46,7961681539
T011405,C04405,S002,2025-03-20 13:58:00,,9897877464
T011406,C04480,S014,2024-05-12 14:22:00,,4816380639
T011407,C01181,S007,2023-07-24 21:43:00,269.98,8526558087
T011408,C01012,S004,2024-08-02 18:12:00,468.11,3238726065
T011409,C02462,S002,2023-06-26 14:10:00,358.89,2747072405
T011410,C04510,S009,2024-10-20 16:22:00,279.19,8794007686
T011411,C01591,S011,2024-12-31 08:10:00,101.45,4269560995
T011412,C03241,S001,2025-01-18 08:54:00,305.33,2718200481
T011413,C03506,S005,2024-02-03 11:12:00,387.24,5827046828
T011414,C03881,S007,2025-07-03 15:44:00,455.25,7981861155
T011415,C02792,S004,2025-04-03 16:49:00,324.4,1285337959
T011416,C01981,S002,2024-01-04 17:14:00,76.1,2632868339
T011417,C04837,S011,2025-02-06 17:44:00,373.52,8978619373
T011418,C03017,S011,2025-09-20 17:12:00,200.61,3491816009
T011419,C03617,S006,2025-01-21 12:35:00,,
T011420,C01693,S015,2024-04-16 09:42:00,157.72,8254593504
T011421,C03337,S005,2023-08-30 11:26:00,430.96,
T011422,C01271,S010,2023/03/23,293.8,6881414786
T011423,C01208,S013,2023-09-14 11:14:00,227.39,3683240364
T011424,,S011,2023-03-19 17:35:00,83.02,
T011425,C02576,S008,2024-04-05 11:34:00,91.49,
T011426,C03403,S010,2023-10-02 19:34:00,232.97,
T011427,C01334,S014,2023-05-23 11:51:00,17.23,8761752795
T011428,C02958,S011,2025-06-11 21:24:00,481.54,
T011429,C02188,S005,2024-08-08 09:20:00,132.63,6038355015
T011430,C02952,S007,2025-04-27 21:39:00,438.58,
T011431,C01433,S005,2025-03-19 08:45:00,130.1,8935898168
T011432,C03545,S003,2023-10-13 12:06:00,285.45,4909425689
T011433,C04023,S014,2024-10-23 20:12:00,112.38,9871528218
T011434,C01281,S007,2023-04-11 11:50:00,407.83,53675
T011435,C01470,S004,2023-06-14 09:48:00,76.46,1618096688
T011436,C03294,S010,2023-01-20 14:30:00,63.56,6458746628
T011437,C03448,S013,2024-05-03 14:43:00,438.87,9743500233
T011438,C03494,S009,2025-06-27 16:07:00,60.43,8882090572
T011439,C03403,S008,2024-10-09 21:33:00,188.92,
T011440,C01932,S004,2025-09-20 12:07:00,20.85,7819061690
T011441,C01944,S007,2023-12-06 12:35:00,123.62,8783023572
T011442,C01249,S005,2024-02-29 13:58:00,274.38,2903384724
T011443,C00781,S006,2023-10-01 18:16:00,330.22,unknown
T011444,C03440,S013,2025-04-10 11:44:00,80.08,
T011445,C00472,S009,2023-11-28 20:20:00,248.05,8772456742
T011446,C04689,S002,2023-07-04 17:10:00,480.29,1618056411
T011447,C04122,S015,2024-09-02 18:04:00,489.84,6367058306
T011448,C04287,S001,2025/06/16,274.46,6525944045
T011449,C04549,S007,2025-03-20 17:08:00,371.97,4654817978
T011450,C02020,S007,2024-06-24 18:29:00,394.39,
T011451,C04231,S002,2025-04-05 21:31:00,221.9,5855756084
T011452,C00789,S004,2025-04-16 12:03:00,423.09,
T011453,C00117,S010,2024-07-30 15:05:00,28.18,1692662717
T011454,C03905,S015,2023-05-23 16:36:00,283.26,4999560051
T011455,C00390,S015,2023-10-15 16:04:00,204.86,9179615106
T011456,C04946,S006,2023-12-29 21:50:00,123.41,5145224329
T011457,C03365,S011,2023-04-03 09:26:00,224.12,
T011458,C03742,S003,2024-09-16 14:59:00,39.88,9046823084
T011459,C01210,S012,2024-09-03 16:26:00,29.64,
T011460,C03360,S012,2024-03-20 14:22:00,344.07,6531109351
T011461,C00229,S015,2023-07-11 15:51:00,217.65,4864728326
T011462,C04178,S005,2024-06-22 17:48:00,104.77,2504414539
T011463,C00844,S014,2023-08-07 08:34:00,224.56,
T011464,C03457,S010,2024-11-30 13:57:00,122.88,3367967667
T011465,C01114,S004,2025-08-09 09:09:00,203.78,7266767836
T011466,C00358,S015,2024-12-05 11:50:00,394.18,
T011467,C02384,S003,2024-09-14 14:34:00,439.01,9627011565
T011468,C00842,S005,2024-03-17 08:50:00,164.74,
T011469,C03621,S006,2023-07-01 16:42:00,327.84,7289060044
T011470,C01175,,2024/12/22,49.85,2062734933
T011471,C01682,S004,2024-01-21 09:13:00,196.58,4251897661
T011472,C02804,S001,2025-06-29 15:11:00,358.28,8526654935
T011473,,S002,2024-02-16 17:29:00,262.02,
T011474,C01860,S009,2024-10-31 14:00:00,178.64,1099598448
T011475,C04060,S002,2023-06-15 11:05:00,492.01,6093185116
T011476,C00904,S008,2023-02-26 09:22:00,183.71,7976340049
T011477,,S011,2023-12-08 18:15:00,41.8,
T011478,C01621,S007,2024-09-20 17:45:00,219.44,8024058955
T011479,C02096,S015,2023-03-13 18:03:00,406.97,
T011480,C02697,S005,2024-04-07 20:14:00,254.87,8675417336
T011481,C01835,S007,2024-01-05 13:55:00,62.58,7762346561
T011482,C03925,S005,2025-06-12 20:41:00,29.3,7337754651
T011483,C00208,S003,2025-09-16 12:32:00,466.3,8535140479
T011484,C02125,S012,2025-06-22 18:56:00,175.17,
T011485,C01878,S015,2024-10-13 16:13:00,331.11,41835
T011486,C03207,S007,2024-08-05 20:56:00,135.32,1544766414
T011487,C04831,S001,2023-07-14 10:33:00,424.92,unknown
T011488,C02521,S014,2024-02-28 19:07:00,160.31,5756376385
T011489,C04940,S003,2023-05-19 16:25:00,304.14,3154269233
T011490,C01478,S011,2024-08-01 08:12:00,422.82,3506103128
T011491,C00163,S003,2024-02-14 20:05:00,35.58,8059213136
T011492,C00816,S003,2024-09-20 16:19:00,136.54,2318106026
T011493,C01945,S005,2025-04-22 15:50:00,86.71,
T011494,C01559,S004,2023-05-27 12:16:00,-45.19,3858878309
T011495,C00483,S015,2025-02-22 13:47:00,176.85,3517570465
T011496,C02129,S001,2024-11-21 21:47:00,106.54,2081340111
T011497,C01665,S011,20-12-2023 21:12,292.1,
T011498,C00582,S010,2023-01-07 19:47:00,239.06,2212392137
T011499,C01456,S006,2023-11-17 15:37:00,152.44,5106933123
T011500,C04441,S011,2024-10-24 10:56:00,125.69,6893855691
T011501,C01477,S008,2023-09-10 14:00:00,207.56,6307853068
T011502,C03531,S005,2024-12-18 15:28:00,93.15,1032650539
T011503,C03023,S006,2024-11-17 16:59:00,420.17,7842824608
T011504,C02108,S002,2025-03-31 20:43:00,46.62,7001031800
T011505,C01181,S004,2025-06-25 12:18:00,33.43,
T011506,C01823,S002,2024-12-06 09:53:00,372.87,1245390807
T011507,C02928,S007,15-01-2024 18:05,206.62,8042434696
T011508,C01725,S009,2023-01-01 19:43:00,170.86,8899058519
T011509,C01075,S014,2024-12-12 08:10:00,182.27,4338968236
T011510,C00552,S009,2024-08-03 09:08:00,178.35,7222482766
T011511,C04405,S013,2025-06-23 11:20:00,40.13,9897877464
T011512,C02169,S001,2023-02-01 14:33:00,252.22,6018903294
T011513,,S004,2024-02-01 20:10:00,245.73,
T011514,C02433,S008,2024-02-24 09:53:00,273.72,
T011515,C04356,S005,2023-11-05 21:06:00,179.58,53257
T011516,C02719,S009,2024-06-24 16:58:00,466.71,8424186100
T011517,C02382,S012,2024-06-23 13:58:00,187.77,7283712737
T011518,C04626,S011,2023-09-29 13:29:00,166.33,7931185619
T011519,C03572,S005,2024-11-02 15:57:00,422.3,4348220429
T011520,C00533,S009,2024-02-09 13:45:00,474.47,2757283665
T011521,C00892,S001,2024-01-26 10:44:00,298.03,6899170146
T011522,C03915,S002,2023-01-07 11:19:00,302.47,4477208045
T011523,C04173,S004,2025-08-26 13:07:00,151.44,4775379817
T011524,,S006,2024-01-26 15:44:00,266.29,
T011525,C02754,S012,2023-10-14 18:08:00,358.81,4188501981
T011526,C03129,S011,2024-09-18 17:15:00,354.78,9972349158
T011527,C02164,S001,2023-10-13 20:43:00,132.67,9612774773
T011528,C03395,S011,2024-10-13 21:11:00,237.48,
T011529,C00525,S002,2023-04-13 13:47:00,327.7,5699795992
T011530,C04808,S010,2023-05-19 16:00:00,28.22,
T011531,C03726,S011,2023/01/19,371.25,9455440594
T011532,C03126,S008,2025-09-06 10:42:00,63.06,4727207051
T011533,C01559,S008,2025-08-12 20:33:00,231.27,3858878309
T011534,C00800,S002,2025-09-27 08:30:00,307.68,8704856748
T011535,C02021,S007,2025-04-14 14:28:00,83.52,
T011536,C03295,S006,2024-05-28 16:22:00,12.63,
T011537,C03134,S005,2023-03-12 15:05:00,462.59,8909029278
T011538,C01881,S009,2023-08-08 08:27:00,463.19,
T011539,C03029,S012,2023-07-25 15:27:00,134.31,5634938222
T011540,C04053,S008,2023-12-07 13:52:00,29.97,
T011541,C00140,S015,2024-02-14 10:06:00,304.36,
T011542,C02215,S009,2023-11-14 11:22:00,421.79,4432003356
T011543,C03773,S014,2023-10-20 09:19:00,288.82,
T011544,,S004,2023-05-27 11:20:00,,
T011545,C03238,S002,2024-12-03 14:15:00,457.11,1264821998
T011546,C02553,S009,2023-01-23 08:10:00,39.79,
T011547,C04964,S003,2025-05-25 17:07:00,319.38,1676122211
T011548,C00274,S012,2025-05-10 18:03:00,345.18,
T011549,C02435,S008,2023-12-07 15:04:00,379.97,8532714070
T011550,C00465,S011,2025-09-27 11:31:00,357.17,7722057136
T011551,C00797,S007,2024-01-12 17:16:00,106.24,7296536394
T011552,C01882,S011,2024-08-25 16:56:00,222.19,
T011553,C00775,S008,2023-12-14 13:51:00,103.37,
T011554,C04817,S015,2024-03-28 21:08:00,33.51,6033021729
T011555,C04733,S007,2024-02-01 10:38:00,429.85,9963517682
T011556,C01657,S011,2025-04-06 14:27:00,214.45,6106185489
T011557,C03167,S012,2024-08-07 09:29:00,415.29,2694065362
T011558,C02640,S012,2025-07-20 09:10:00,127.12,3181345534
T011559,C04060,S004,06-08-2023 20:45,17.77,6093185116
T011560,C03102,S002,2023-12-10 18:51:00,428.22,
T011561,C00002,S010,2023-11-25 10:40:00,97.75,1747001212
T011562,,S008,2024-02-28 16:20:00,333.62,
T011563,C03712,,2024-02-24 19:42:00,378.02,9022398002
T011564,,,2023-07-16 10:21:00,57.85,
T011565,C04523,S004,2024-06-08 18:13:00,210.63,7791184135
T011566,C04557,S003,2024-10-22 08:08:00,402.27,
T011567,C02588,S005,2023-02-23 18:18:00,247.08,2148169650
T011568,C03000,S014,2024-07-25 09:17:00,414.11,5311486736
T011569,C04985,S014,15-11-2023 15:45,127.46,5143156892
T011570,C01465,S010,2023-10-20 15:10:00,-265.34,
T011571,C01603,S003,2025-03-09 21:39:00,488.45,
T011572,C00922,S007,2023-06-13 21:08:00,74.3,2334090182
T011573,C04479,S013,2024-09-25 19:08:00,390.84,
T011574,C03704,S012,2025-02-17 11:16:00,354.19,6096146659
T011575,C00518,S006,2023-09-28 09:50:00,346.04,
T011576,C04918,S006,2025-09-10 10:19:00,134.92,7038783405
T011577,C03629,S014,2024-06-05 12:42:00,252.1,6452927463
T011578,C04250,S007,2025-02-12 11:42:00,445.35,5363818231
T011579,C00249,S010,2024/11/22,350.91,7591733836
T011580,C02499,S015,2023-03-26 15:58:00,391.16,7575788115
T011581,C03465,S010,2023-03-01 16:07:00,424.1,4469283265
T011582,C02699,S003,2023-05-07 15:47:00,177.98,7227250732
T011583,C03323,S013,2025-09-13 11:22:00,293.51,9251890157
T011584,C04068,S005,2023-11-28 11:25:00,350.78,3938523666
T011585,C01845,S004,2024-02-10 12:18:00,408.43,9248339021
T011586,C04243,S005,2025-01-10 11:28:00,343.15,4851706447
T011587,C00808,S001,2024-06-21 13:27:00,367.68,5694079287
T011588,C01336,S001,2025-06-21 11:39:00,11.39,7797542448
T011589,C00230,S010,2025-07-08 12:48:00,244.2,9259920146
T011590,C01793,S002,2023-12-05 08:42:00,155.41,2075595091
T011591,C01866,S009,2025-01-20 18:29:00,177.4,
T011592,C04018,S009,2024/05/23,122.63,5846632761
T011593,C03249,S010,2025-03-04 20:16:00,356.63,
T011594,C02150,S002,2023-07-20 10:15:00,177.83,4181857515
T011595,C03242,S002,2025-02-09 10:44:00,321.03,3939808450
T011596,C00266,S009,2023-04-06 12:01:00,393.95,
T011597,C00908,S009,2024-08-20 11:52:00,347.88,8924495991
T011598,C03097,S003,2025-05-12 17:11:00,169.28,8739878544
T011599,C03178,S007,2025-05-11 15:40:00,127.9,9039449101
T011600,C03851,S004,2025-08-11 16:40:00,347.07,3105995557
T011601,C01984,S013,2025-06-28 10:27:00,204.09,7321712149
T011602,C03582,S013,2023-09-05 13:58:00,386.89,8587710347
T011603,C03405,S010,2024-12-22 10:01:00,137.46,8531474129
T011604,C04816,S013,2024-06-26 10:55:00,44.05,9369820032
T011605,C01078,S015,2024-04-19 18:35:00,73.53,6898975888
T011606,C02737,S015,2024-12-29 15:27:00,144.61,3606357646
T011607,C02969,S006,2025-08-08 14:48:00,107.48,1781839661
T011608,C04993,S008,2025-03-16 12:30:00,452.81,5067901184
T011609,C01018,S007,2024-10-16 11:34:00,358.91,
T011610,C02583,S015,2024-02-08 15:35:00,85.02,1127264587
T011611,C01701,S006,2025-06-02 14:00:00,48.72,4299517884
T011612,C02599,S010,2024-01-27 20:13:00,60.17,2561646367
T011613,C01151,S001,2024-06-20 16:22:00,202.34,4751697133
T011614,C00248,S005,2024-05-15 21:06:00,396.03,76357
T011615,C02835,S003,2025-08-27 12:32:00,465.92,5972759881
T011616,C01656,S005,2025-03-19 13:47:00,114.91,
T011617,C00918,S001,2024-02-22 19:55:00,135.87,
T011618,C01597,S014,2024-08-12 17:17:00,498.77,2768622601
T011619,C00253,S012,2023-04-07 20:49:00,362.77,2304051311
T011620,C04754,S002,2023-02-10 13:07:00,311.23,1249409670
T011621,C02872,S004,2023-03-01 15:18:00,31.78,
T011622,C04057,S006,2024-12-20 21:19:00,376.57,7011430610
T011623,C02091,S008,2024-01-12 08:56:00,266.29,9993255109
T011624,C04525,S006,2024-09-27 19:48:00,410.13,
T011625,C02396,S012,2024-12-31 20:05:00,83.68,
T011626,C02837,S005,2023-05-27 14:04:00,152.06,9033303553
T011627,C02440,S011,2025-04-22 12:31:00,363.38,5863831022
T011628,C03644,S003,2024-12-07 11:41:00,373.78,2094862045
T011629,C02803,S008,2023-08-13 17:09:00,412.5,7304485247
T011630,C01343,S013,2023-04-18 10:02:00,175.66,3882931538
T011631,C00721,S012,2023-11-29 10:28:00,473.3,2324652593
T011632,C02989,S005,2025-01-01 16:07:00,359.91,1904125616
T011633,C02430,S012,2023-07-10 13:59:00,190.81,
T011634,C00479,S009,2025-01-16 08:18:00,480.64,2977269347
T011635,C01947,S002,2024-08-09 21:46:00,226.46,3514984285
T011636,C02540,S013,2024-04-06 16:55:00,52.23,7427123457
T011637,C04123,S001,2023-02-24 17:04:00,262.39,1733848769
T011638,C00392,S005,2024-04-17 15:38:00,447.16,
T011639,C01716,S008,2025-08-07 20:38:00,280.21,7899008451
T011640,C04095,S001,2024-09-26 20:37:00,285.34,7929808377
T011641,C03212,S011,2023-07-13 17:47:00,494.33,7687317699
T011642,C01428,,2023-08-21 13:53:00,56.07,
T011643,C04223,S006,2023-07-10 10:58:00,186.31,4143798440
T011644,C02452,S005,2023-09-11 11:30:00,55.17,4152166015
T011645,C02473,S005,2025-08-24 09:17:00,401.34,8232767764
T011646,C04886,S010,2025-07-03 12:53:00,18.0,1972220515
T011647,C04734,S009,2024-04-16 21:43:00,32.34,2498164646
T011648,C01764,S009,2024-07-05 08:16:00,436.15,
T011649,C00703,S003,2025-05-07 18:57:00,95.48,4054173453
T011650,C01611,S005,2023-11-14 16:08:00,436.48,
T011651,C00161,S001,2024-06-27 18:26:00,442.86,
T011652,C00114,S015,2023-01-24 13:25:00,,7289818990
T011653,C01946,S010,2024-04-15 12:59:00,261.13,8549714850
T011654,C04703,S007,2023-02-27 14:57:00,29.43,2836864495
T011655,C04351,S008,2023-11-28 21:34:00,262.54,2531939503
T011656,C02528,S004,2024-11-26 08:39:00,170.78,5963047500
T011657,C02799,S006,2024-04-22 19:29:00,88.02,58914
T011658,C00035,S015,2025-02-24 14:04:00,166.32,8629739692
T011659,C01080,S003,2023-04-27 09:56:00,165.58,3503587735
T011660,C00135,S008,2023-10-20 09:18:00,423.73,9443690114
T011661,,S002,2023-10-18 19:07:00,218.23,
T011662,C00724,S012,2024-04-24 08:56:00,,8053715204
T011663,C04341,S015,,281.7,
T011664,C03190,S006,2025-05-19 17:09:00,154.11,11689
T011665,C01140,S002,2023-07-22 16:52:00,438.86,
T011666,C00787,S012,2025-03-04 15:08:00,488.88,1669862314
T011667,C03102,S011,2025-08-05 21:45:00,456.66,
T011668,C04513,S015,2024-09-07 21:30:00,154.62,1418572514
T011669,C03566,S001,2023-03-03 15:26:00,496.23,3433982026
T011670,C01716,S012,2024-01-01 16:02:00,45.88,7899008451
T011671,C02907,S015,2025-06-09 10:00:00,108.31,3422087383
T011672,C01529,S008,2024-02-01 12:51:00,75.71,7016607301
T011673,C04996,S013,2024-06-07 13:37:00,130.39,2079981810
T011674,C03721,S004,2025-03-31 21:43:00,240.6,
T011675,C03038,S007,2024-06-26 15:50:00,130.88,5171287448
T011676,C02091,S013,2024-05-04 20:10:00,273.4,9993255109
