transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone,rejection_reason
T019422,C04017,S007,2025-01-27 14:50:00,,7428014107,Missing total amount
T019431,C03038,S004,2024-07-24 12:37:00,,5171287448,Missing total amount
T019471,C01829,S013,2025-04-04 12:01:00,,3617210394,Missing total amount
T019673,C02527,S001,2024-09-07 18:18:00,,44469,Missing total amount
T019679,C03847,S015,2024-11-23 15:05:00,,2099187378,Missing total amount
T019720,C00053,S002,2024-08-21 17:42:00,,6783651604,Missing total amount
T019724,C01995,S008,2025-01-18 09:22:00,,7723920895,Missing total amount
T019753,C01875,S008,2024-10-27 15:10:00,,6766645275,Missing total amount
T019809,C01743,S003,2023-09-13 09:24:00,,5389106630,Missing total amount
T019886,C00519,S001,2024-10-28 15:00:00,,1505639150,Missing total amount
T020036,C02767,S008,2025-04-28 20:07:00,,1867586121,Missing total amount
T020050,C03153,S006,2025-08-14 12:30:00,,3513399936,Missing total amount
T020080,C03154,S015,2025-09-07 17:56:00,,2516793382,Missing total amount
T020142,C03050,S001,2023-01-15 11:47:00,,64275,Missing total amount
T020290,C02016,S012,2023-12-27 14:02:00,,2061140812,Missing total amount
T020309,C02252,S013,2024-10-01 13:52:00,,1214180493,Missing total amount
T020340,C04676,S006,2023-03-22 10:52:00,,4579781792,Missing total amount
T020450,C04969,S015,2023-10-15 18:26:00,,,Missing total amount
T020456,C00192,S006,2025-08-08 08:50:00,,4387557976,Missing total amount
T020466,C04177,S004,2023-09-15 11:22:00,,5037118682,Missing total amount
T020493,C04407,S012,2025-02-06 12:43:00,,8147932022,Missing total amount
T020531,C01066,S011,2024-02-11 21:40:00,,2491511319,Missing total amount
T020554,C04469,S002,2024-09-05 15:45:00,,1447532069,Missing total amount
T020599,C01376,S001,2023-09-14 12:06:00,,8917731559,Missing total amount
T020619,C02278,S002,2024-05-13 21:38:00,,1665033945,Missing total amount
T020656,C04378,S004,2023-03-05 19:09:00,,,Missing total amount
T020659,C00472,S002,2023-02-19 17:59:00,,8772456742,Missing total amount
T020760,C00967,S006,2025-01-25 08:54:00,,5044307298,Missing total amount
T020869,C02866,S005,2023-07-02 14:22:00,,4879815947,Missing total amount
T020891,C04939,S012,2024-08-08 08:05:00,,1646463854,Missing total amount
T020984,C04817,S006,2023-05-08 14:19:00,,6033021729,Missing total amount
T021145,C01385,S005,2024-12-12 19:02:00,,9789166890,Missing total amount
T021156,C00980,S009,2023-01-29 11:43:00,,7297151290,Missing total amount
T021213,C01592,S013,2024-06-25 08:17:00,,7794100148,Missing total amount
T021222,C01929,S014,2023-09-23 21:12:00,,7642776778,Missing total amount
T021265,C02731,S012,2023-01-11 10:03:00,,2376471814,Missing total amount
T021272,C00476,,2023-11-25 20:29:00,,9963307324,Missing total amount
T021419,C02102,S009,2024-03-14 14:01:00,,2454037504,Missing total amount
T021449,C00569,S005,2025-03-19 15:14:00,,unknown,Missing total amount
T021571,C00166,S015,2025-03-28 14:20:00,,1468433920,Missing total amount
T021672,C00606,S004,2024-11-10 14:33:00,,,Missing total amount
T021713,C02556,S010,2023-04-13 19:07:00,,1684842459,Missing total amount
T021751,C02120,S003,2025-02-25 18:29:00,,2782305064,Missing total amount
T021842,C00870,S008,2025-05-31 08:41:00,,1923086342,Missing total amount
T021850,C00385,S009,2023-07-14 19:22:00,,5271095169,Missing total amount
T021910,C04434,S005,2023-09-10 11:47:00,,2217397066,Missing total amount
T022290,C00407,S010,2023-07-23 16:52:00,,9979175606,Missing total amount
T022359,C00299,S009,2023-06-17 13:52:00,,,Missing total amount
T022639,C04150,S015,2023-03-28 08:01:00,,7979124988,Missing total amount
T022695,C01527,S011,2025-05-23 12:23:00,,6144375888,Missing total amount
T022703,C04074,S010,2024-08-25 14:57:00,,,Missing total amount
T022862,C04081,S012,2025-05-12 17:26:00,,9233754660,Missing total amount
T022931,C02325,S003,2024-05-01 19:35:00,,4564900855,Missing total amount
T023025,C04529,S003,2024-04-14 20:04:00,,4665428442,Missing total amount
T023050,C03615,S008,2024-07-03 19:36:00,,,Missing total amount
T023085,C01055,S011,2023-05-22 10:08:00,,1959568572,Missing total amount
T023105,C00507,S011,2024-07-19 13:57:00,,,Missing total amount
T023263,C04454,S003,2025-07-09 16:25:00,,27638,Missing total amount
T023285,C00465,S004,2024-09-13 18:15:00,,7722057136,Missing total amount
T023290,C01592,S003,2023-05-23 19:19:00,,7794100148,Missing total amount
T023327,C04729,S001,2023-11-08 13:54:00,,3672668309,Missing total amount
T023388,C01036,S008,2023-12-05 17:52:00,,2978842645,Missing total amount
T023451,C01855,,2024-12-18 18:42:00,,6754381382,Missing total amount
T023570,C00555,S013,2024-10-21 10:34:00,,,Missing total amount
T023630,C01112,S012,2023-07-14 20:17:00,,3107816044,Missing total amount
T023685,C03297,S008,2024-03-28 14:04:00,,,Missing total amount
T023724,C04026,S003,2025-09-09 20:51:00,,8525803719,Missing total amount
T023767,C01376,S014,2025-08-20 14:49:00,,8917731559,Missing total amount
T023817,C01378,,2025-01-29 12:23:00,,6085397983,Missing total amount
T023860,C01801,S007,2023-09-14 15:16:00,,,Missing total amount
T023882,C03558,S004,2023-02-22 17:39:00,,7928163046,Missing total amount
T023902,C02730,S011,2024-09-24 15:25:00,,9726370980,Missing total amount
T023916,C02270,S013,2023-04-23 15:19:00,,1161357191,Missing total amount
T023954,C03760,S010,2024-10-14 14:59:00,,8589819706,Missing total amount
T024088,C00796,S003,2025-01-14 12:26:00,,unknown,Missing total amount
T024089,C01624,S015,2025-05-18 12:32:00,,3097792821,Missing total amount
T024121,C04207,S012,2024-08-21 13:15:00,,5207030923,Missing total amount
T024124,C04724,S001,2024-05-02 19:18:00,,,Missing total amount
T024316,C00151,S015,2024-11-13 10:57:00,,1208541631,Missing total amount
T024353,C01045,S012,2023-11-25 09:07:00,,3703985466,Missing total amount
T024359,C03249,S006,2023-08-25 13:30:00,,4688678643,Missing total amount
T024564,C04778,S010,2023-08-16 21:58:00,,7016055966,Missing total amount
T024611,C02572,S012,2023-12-18 13:54:00,,9414832347,Missing total amount
T024619,C01773,S015,2025-08-04 10:52:00,,2601071275,Missing total amount
T024626,C01886,,2023-06-29 19:27:00,,6594684950,Missing total amount
T024637,C01390,S002,2023-02-15 15:34:00,,,Missing total amount
T024768,C03514,S003,2025-01-01 14:14:00,,2388383884,Missing total amount
T024781,C03041,S004,2025-01-25 15:30:00,,7493315209,Missing total amount
T024866,C04172,S012,2023-08-25 20:02:00,,9435008099,Missing total amount
T024885,C00708,S008,2024-07-06 09:07:00,,1803903155,Missing total amount
T024966,C00258,S001,2024-08-12 20:02:00,,7577796448,Missing total amount
